id	role	alias	tag
3648	Third Viola	third viola	PERFORMER
723	Third Violin	third violin	PERFORMER
8043	Third Vocalist	third vocalist	VOCALIST
8721	Three-hole Pipe	three-hole pipe	PERFORMER
3572	Throat Vocals	throat vocals	VOCALIST
7522	Thumbnail	thumbnail	PERFORMER
7876	Thundersheet	thundersheet	PERFORMER
7389	Tibetan Translation	tibetan translation	PERFORMER
7841	Ticket Designer	ticket designer	PERFORMER
8902	Ticket Illustrator	ticket illustrator	PERFORMER
10244	Ticket Sales Coordinator	ticket sales coordinator	PERFORMER
10045	Ticket Sales Promotion	ticket sales promotion	PERFORMER
1115	Ticketing	ticketing	PERFORMER
5812	Tie-Up Coordination Advisor	tie-up coordination advisor	PERFORMER
3768	Tie-Up Coordination Chief	tie-up coordination chief	PERFORMER
2427	Tie-Up Coordination Supervisor	tie-up coordination supervisor	PERFORMER
540	Tie-up Coordinator	tie-up coordinator	PERFORMER
5451	Tie-Up Designer	tie-up designer	PERFORMER
6391	Tie-Up Director	tie-up director	PERFORMER
8486	Tie-up Marketing	tie-up marketing	PERFORMER
4258	Tie-Up Producer	tie-up producer	PERFORMER
7011	Tie-up Promoter	tie-up promoter	PERFORMER
4052	Tie-up Supervisor	tie-up supervisor	PERFORMER
3822	Timbales	timbales	PERFORMER
2151	Timber Flute	timber flute	PERFORMER
6928	Time Keeper	time keeper	PERFORMER
87	Timpani	timpani	PERFORMER
5962	Timpani Recording Engineer	timpani recording engineer	PERFORMER
5193	Tin High Whistle	tin high whistle	PERFORMER
533	Tin Whistle	tin whistle	PERFORMER
6951	Tingsha	tingsha	PERFORMER
4715	Tiple	tiple	PERFORMER
7793	Title Background	title background	PERFORMER
1219	Title Description	title description	PERFORMER
1230	Title Designer	title designer	PERFORMER
9324	Title Draft	title draft	PERFORMER
6065	Title Illustration	title illustration	PERFORMER
5421	Title Inspiration	title inspiration	PERFORMER
2049	Title Lettering	title lettering	PERFORMER
8984	Title Lettering Designer	title lettering designer	PERFORMER
8463	Title Theme Arranger	title theme arranger	ARRANGER
2539	Title Theme Composer	title theme composer	COMPOSER
9058	Title Theme Lyricist	title theme lyricist	LYRICIST
6506	Title Theme Mixing Engineer	title theme mixing engineer	PERFORMER
8838	Title Theme Music Preparation	title theme music preparation	PERFORMER
8837	Title Theme Orchestrator	title theme orchestrator	PERFORMER
6003	Title Theme Producer	title theme producer	PERFORMER
9059	Title Theme Remixer	title theme remixer	REMIXER
8843	Title Theme Score Performer	title theme score performer	PERFORMER
10100	Title Theme Vocals	title theme vocals	VOCALIST
3097	Title Translation	title translation	PERFORMER
1242	Titles	titles	PERFORMER
5415	Tom Bass	tom bass	PERFORMER
1401	Tom-Tom Drum	tom-tom drum	PERFORMER
3147	Tombak	tombak	PERFORMER
5521	Toms Programmer	toms programmer	PERFORMER
7193	Tone Coordinator	tone coordinator	PERFORMER
4383	Tone Editor	tone editor	PERFORMER
6213	Tonechimes	tonechimes	PERFORMER
6047	Tongue Drums	tongue drums	PERFORMER
4749	Tonkori	tonkori	PERFORMER
5136	Tonmeister	tonmeister	PERFORMER
3425	Tool Developer	tool developer	PERFORMER
379	Tools Support	tools support	PERFORMER
8137	Toot	toot	PERFORMER
4212	Total Composer	total composer	COMPOSER
3719	Total Concept	total concept	PERFORMER
2564	Total Coordinator	total coordinator	PERFORMER
2739	Total Design	total design	PERFORMER
1142	Total Director	total director	PERFORMER
5992	Total Game Designer	total game designer	PERFORMER
8689	Total Image Planner	total image planner	PERFORMER
3901	Total Music Producer	total music producer	PERFORMER
1257	Total Planning Director	total planning director	PERFORMER
795	Total Producer	total producer	PERFORMER
7765	Total Sound Designer	total sound designer	PERFORMER
7258	Total Sound Director	total sound director	PERFORMER
2936	Total Sound Producer	total sound producer	PERFORMER
2215	Total Supervisor	total supervisor	PERFORMER
10044	Tour Advisor	tour advisor	PERFORMER
6908	Tour Chief	tour chief	PERFORMER
1552	Tour Coordinator	tour coordinator	PERFORMER
4789	Tour Desk	tour desk	PERFORMER
4788	Tour Director	tour director	PERFORMER
9999	Tour Executive Producer	tour executive producer	PERFORMER
8305	Tour Logo Designer	tour logo designer	PERFORMER
6142	Tour Manager	tour manager	PERFORMER
5007	Tour Producer	tour producer	PERFORMER
7646	Tour Production Chief	tour production chief	PERFORMER
10240	Tour Production Manager	tour production manager	PERFORMER
5926	Tour Production Staff	tour production staff	PERFORMER
9013	Tour Promoter	tour promoter	PERFORMER
10106	Tour Sound Producer	tour sound producer	PERFORMER
10105	Tour Superviser	tour superviser	PERFORMER
2267	Tovshuur	tovshuur	PERFORMER
7894	Toy Accordion	toy accordion	PERFORMER
7463	Toy Coordinator	toy coordinator	PERFORMER
5777	Toy Glockenspiel	toy glockenspiel	PERFORMER
1688	Toy Instruments	toy instruments	PERFORMER
5274	Toy Keyboard	toy keyboard	PERFORMER
7278	Toy Organ	toy organ	PERFORMER
1975	Toy Percussion	toy percussion	PERFORMER
1595	Toy Piano	toy piano	PERFORMER
6409	Toy Production	toy production	PERFORMER
7279	Toy Ratchet	toy ratchet	PERFORMER
8561	Toy Snare Drum	toy snare drum	PERFORMER
7336	Toy Xylophone	toy xylophone	PERFORMER
8854	Toyo	toyo	PERFORMER
1154	Tracing	tracing	PERFORMER
1645	Track	track	PERFORMER
2585	Track Arranger	track arranger	ARRANGER
10130	Track Art	track art	PERFORMER
5503	Track Co-producer	track co-producer	PERFORMER
1463	Track Editor	track editor	PERFORMER
6938	Track Lay Assistant	track lay assistant	PERFORMER
8138	Track Laying	track laying	PERFORMER
545	Track Maker	track maker	PERFORMER
7993	Track Manager	track manager	PERFORMER
5464	Track Order	track order	PERFORMER
3211	Track Planner	track planner	PERFORMER
9567	Track Preparation	track preparation	PERFORMER
536	Track Producer	track producer	PERFORMER
2241	Track Production	track production	PERFORMER
3144	Track Programmer	track programmer	PERFORMER
2240	Tracking Studio	tracking studio	PERFORMER
5576	Tracklist Curator	tracklist curator	PERFORMER
4064	Tracklist Translator	tracklist translator	PERFORMER
4333	Tractor	tractor	PERFORMER
5669	Trading Card Art	trading card art	PERFORMER
9071	Traditional Alto Suona	traditional alto suona	PERFORMER
3745	Traditional Arrangement	traditional arrangement	PERFORMER
6282	Traditional Chinese Flute	traditional chinese flute	PERFORMER
10307	Traditional Chinese Instruments Orchestrator	traditional chinese instruments orchestrator	PERFORMER
4015	Traditional Flute	traditional flute	PERFORMER
5602	Traditional Guitar	traditional guitar	PERFORMER
3920	Traditional Harp	traditional harp	PERFORMER
3782	Traditional Instruments	traditional instruments	PERFORMER
1884	Traditional Japanese Instruments	traditional japanese instruments	PERFORMER
7571	Traditional Japanese Vocals	traditional japanese vocals	VOCALIST
8275	Traditional Music	traditional music	PERFORMER
10486	Traditional Music Producer	traditional music producer	PERFORMER
10496	Traditional Songs Performer	traditional songs performer	PERFORMER
10282	Traditional Songs Producer	traditional songs producer	PERFORMER
9070	Traditional Soprano Suona	traditional soprano suona	PERFORMER
6105	Traditional Thai Instruments	traditional thai instruments	PERFORMER
2705	Traditional Whistle	traditional whistle	PERFORMER
7403	Trailer	trailer	PERFORMER
8787	Trailer Composer	trailer composer	COMPOSER
10202	Trailer Editor	trailer editor	PERFORMER
8652	Trailer Mixing Engineer	trailer mixing engineer	PERFORMER
7459	Trailer Music	trailer music	PERFORMER
10163	Trailer Music Licensing	trailer music licensing	PERFORMER
8379	Trailer Music Producer	trailer music producer	PERFORMER
8788	Trailer Music Supervisor	trailer music supervisor	PERFORMER
6511	Trailer Musician Coordinator	trailer musician coordinator	PERFORMER
398	Trailer Sound	trailer sound	PERFORMER
1908	Trailer Sound Design	trailer sound design	PERFORMER
8790	Trailer Sound Manager	trailer sound manager	PERFORMER
8786	Trailer Sound Project Manager	trailer sound project manager	PERFORMER
6288	Trailer Sound Services	trailer sound services	PERFORMER
8789	Trailer Sound Supervisor	trailer sound supervisor	PERFORMER
4384	Train Announcer	train announcer	PERFORMER
2406	Train Supervisor	train supervisor	PERFORMER
7875	Train Whistle	train whistle	PERFORMER
2182	Trainer	trainer	PERFORMER
2584	Trance Stack	trance stack	PERFORMER
1408	Transcriber	transcriber	PERFORMER
5697	Transcription Assistance	transcription assistance	PERFORMER
5449	Transcription Supervisor	transcription supervisor	PERFORMER
7479	Transition Arranger	transition arranger	ARRANGER
63	Translation	translation	PERFORMER
4265	Translation Assistance	translation assistance	PERFORMER
2774	Translation Cooperation	translation cooperation	PERFORMER
9292	Translation Coordinator	translation coordinator	PERFORMER
4160	Translation Director	translation director	PERFORMER
3153	Translation Supervisor	translation supervisor	PERFORMER
4311	Translation Support	translation support	PERFORMER
5531	Transliterator	transliterator	PERFORMER
5151	Transmission Operation	transmission operation	PERFORMER
1123	Transport	transport	PERFORMER
6350	Transportation Coordinator	transportation coordinator	PERFORMER
10381	Transposition	transposition	PERFORMER
4499	Travel Coordinator	travel coordinator	PERFORMER
7523	Tray Illustrator	tray illustrator	PERFORMER
2220	Treatment	treatment	PERFORMER
6985	Treble Viol	treble viol	PERFORMER
8733	Tres	tres	PERFORMER
2124	Triangle	triangle	PERFORMER
5522	Triangle Programmer	triangle programmer	PERFORMER
5745	Tromba Marina	tromba marina	PERFORMER
84	Trombone	trombone	PERFORMER
7898	Trombone Recording Engineer	trombone recording engineer	PERFORMER
3558	Trombone Trio	trombone trio	PERFORMER
8990	Troubadour Violin	troubadour violin	PERFORMER
8991	Troubadour Vocals	troubadour vocals	VOCALIST
83	Trumpet	trumpet	PERFORMER
8399	Trumpet Manipulator	trumpet manipulator	PERFORMER
4388	Trumpet Mouthpiece	trumpet mouthpiece	PERFORMER
5552	Trumpet Overdubs	trumpet overdubs	PERFORMER
3859	Trumpet Recording Engineer	trumpet recording engineer	PERFORMER
3860	Trumpet Recording Studio	trumpet recording studio	PERFORMER
7692	Trumpet Sample	trumpet sample	PERFORMER
3557	Trumpet Trio	trumpet trio	PERFORMER
7728	Tsubo	tsubo	PERFORMER
619	Tsugaru Shamisen	tsugaru shamisen	PERFORMER
986	Tsugaru Shamisen Arranger	tsugaru shamisen arranger	ARRANGER
3191	Tsugaru Shamisen Supervisor	tsugaru shamisen supervisor	PERFORMER
10456	Tsugarubue	tsugarubue	PERFORMER
8946	Tsuur	tsuur	PERFORMER
2726	Tsuzumi	tsuzumi	PERFORMER
6965	Tsuzumi Kata	tsuzumi kata	PERFORMER
94	Tuba	tuba	PERFORMER
8700	Tubax	tubax	PERFORMER
5188	Tube Trumpet	tube trumpet	PERFORMER
2535	Tubular Bells	tubular bells	PERFORMER
7833	Tuliang	tuliang	PERFORMER
7877	Tuned Gong	tuned gong	PERFORMER
6100	Tuned Hole Saw	tuned hole saw	PERFORMER
3308	Tuner	tuner	PERFORMER
5524	Turkish Ney	turkish ney	PERFORMER
9828	Turkish Zurna	turkish zurna	PERFORMER
2306	Turntable	turntable	PERFORMER
2874	Tutti Violin	tutti violin	PERFORMER
2277	Tuvan Throat Singing	tuvan throat singing	PERFORMER
3681	TV Mixing Engineer	tv mixing engineer	PERFORMER
9634	TV Movie Production	tv movie production	PERFORMER
6588	TV Program Coordinator	tv program coordinator	PERFORMER
8972	TV Program Music Editor	tv program music editor	PERFORMER
6445	TV Program Sound Designer	tv program sound designer	PERFORMER
6444	TV Program Sound Director	tv program sound director	PERFORMER
8971	TV Program Sound Producer	tv program sound producer	PERFORMER
9931	TV Schedule	tv schedule	PERFORMER
5663	TV Spot Director	tv spot director	PERFORMER
2594	Typesetter	typesetter	PERFORMER
2734	Typography	typography	PERFORMER
638	Tzouras	tzouras	PERFORMER
7315	Uchiwa-daiko	uchiwa-daiko	PERFORMER
1347	Udu	udu	PERFORMER
10419	Udu Musician Coordinator	udu musician coordinator	PERFORMER
10422	Udu Recording Engineer	udu recording engineer	PERFORMER
805	UI Sound Design	ui sound design	PERFORMER
243	Uilleann Pipes	uilleann pipes	PERFORMER
4974	Ukelin	ukelin	PERFORMER
637	Ukulele	ukulele	PERFORMER
4320	Ukulele Arranger	ukulele arranger	ARRANGER
6155	United Kingdom Coordinator	united kingdom coordinator	PERFORMER
1736	Unity Technical Director	unity technical director	PERFORMER
7156	Unknown Role	unknown role	PERFORMER
10347	Upright Acoustic Piano	upright acoustic piano	PERFORMER
174	Upright Bass	upright bass	PERFORMER
8507	Upright Bass Sampler	upright bass sampler	PERFORMER
3063	Upright Piano	upright piano	PERFORMER
5371	Upsampler	upsampler	PERFORMER
8464	User Interface Sound	user interface sound	PERFORMER
8964	Utabayashi	utabayashi	PERFORMER
1521	Utai	utai	PERFORMER
2397	UTAU Programmer	utau programmer	PERFORMER
7318	Utensils	utensils	PERFORMER
3878	Valiha	valiha	PERFORMER
5909	Variation	variation	PERFORMER
7895	Variophon	variophon	PERFORMER
7531	Veena	veena	PERFORMER
1200	Vehicle	vehicle	PERFORMER
9751	Vehicle Assistance	vehicle assistance	PERFORMER
9684	Vehicle Design	vehicle design	PERFORMER
9145	Vendor Coordinator	vendor coordinator	PERFORMER
9040	Venova	venova	PERFORMER
148	Venue	venue	PERFORMER
4017	Venue Announcer	venue announcer	PERFORMER
9953	Venue Coordinator	venue coordinator	PERFORMER
9147	Venue Designer	venue designer	PERFORMER
5152	Venue Guidance	venue guidance	PERFORMER
7469	Venue Manager	venue manager	PERFORMER
7886	Venue Operator	venue operator	PERFORMER
7437	Venue Preparation	venue preparation	PERFORMER
1353	Verification	verification	PERFORMER
9697	Vertical Viola	vertical viola	PERFORMER
698	Very Special Thanks	very special thanks	PERFORMER
722	Vibraphone	vibraphone	PERFORMER
2317	Vibraslap	vibraslap	PERFORMER
4796	Vibration Effects	vibration effects	PERFORMER
9691	Vibratone	vibratone	PERFORMER
6800	Vice Director	vice director	PERFORMER
6338	Vice President	vice president	PERFORMER
6219	Vice President Creative Services	vice president creative services	PERFORMER
2628	Vice President of Music	vice president of music	PERFORMER
2655	Vice President of Music Affairs	vice president of music affairs	PERFORMER
9427	Vice President of Music Business Affairs	vice president of music business affairs	PERFORMER
1387	Vice President of Music Production	vice president of music production	PERFORMER
9541	Vice President of Post-Production	vice president of post-production	PERFORMER
2773	Vice-Chief Editor	vice-chief editor	PERFORMER
1104	Video	video	PERFORMER
6512	Video Animation	video animation	PERFORMER
8074	Video Art	video art	PERFORMER
9723	Video Art Design	video art design	PERFORMER
1817	Video Art Director	video art director	PERFORMER
7114	Video Asset Coordinator	video asset coordinator	PERFORMER
7560	Video Assistance	video assistance	PERFORMER
1620	Video Assistant	video assistant	PERFORMER
4724	Video Assistant Producer	video assistant producer	PERFORMER
9594	Video Authoring	video authoring	PERFORMER
1994	Video Cameraman	video cameraman	PERFORMER
3700	Video Cast	video cast	PERFORMER
10296	Video Casting Manager	video casting manager	PERFORMER
10406	Video Check	video check	PERFORMER
3553	Video Co-producer	video co-producer	PERFORMER
9771	Video Conversion	video conversion	PERFORMER
4051	Video Coordinator	video coordinator	PERFORMER
10384	Video Creative Director	video creative director	PERFORMER
8416	Video Creative Producer	video creative producer	PERFORMER
4723	Video Designer	video designer	PERFORMER
984	Video Director	video director	PERFORMER
3832	Video Editing Director	video editing director	PERFORMER
10153	Video Editing Production	video editing production	PERFORMER
8024	Video Editing Studio	video editing studio	PERFORMER
1096	Video Editor	video editor	PERFORMER
1452	Video Encoding Engineer	video encoding engineer	PERFORMER
1121	Video Engineer	video engineer	PERFORMER
8250	Video Executive Producer	video executive producer	PERFORMER
8252	Video Hair	video hair	PERFORMER
3134	Video Illustration	video illustration	PERFORMER
761	Video Jockey	video jockey	PERFORMER
9346	Video Jockey Creator	video jockey creator	PERFORMER
7018	Video Jockey Director	video jockey director	PERFORMER
